city_id,city,lon,lat,max_temp,humidity,cloudiness,wind_speed,weather
0,caravelas,-39.2481,-17.7125,76.21,80,6,13.42,clear sky
1,ayan,138.1667,56.45,40.15,55,61,16.87,broken clouds
2,qaqortoq,-46.0333,60.7167,41.5,78,0,8.39,clear sky
3,georgetown,100.3354,5.4112,79.9,90,20,0.0,few clouds
4,yellowknife,-114.3525,62.456,53.42,57,2,10.0,clear sky
5,yerkoy,34.4672,39.6381,52.83,63,5,2.82,clear sky
6,coquimbo,-71.3436,-29.9533,56.93,71,0,8.05,clear sky
7,lavrentiya,-171.0,65.5833,28.47,67,13,2.26,few clouds
8,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
9,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
10,ancud,-73.8203,-41.8697,47.73,81,77,7.31,broken clouds
11,beloha,45.05,-25.1667,71.19,74,6,4.83,clear sky
12,urumqi,87.6005,43.801,36.55,75,0,4.47,clear sky
13,naze,129.4833,28.3667,78.08,62,1,18.45,clear sky
14,katangli,143.2326,51.7102,44.47,70,86,15.05,overcast clouds
15,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
16,labuhan,112.2051,-6.8844,78.44,74,100,12.39,overcast clouds
17,yellowknife,-114.3525,62.456,53.42,57,2,10.0,clear sky
18,yerkoy,34.4672,39.6381,52.83,63,5,2.82,clear sky
19,coquimbo,-71.3436,-29.9533,56.93,71,0,8.05,clear sky
20,yerbogachen,108.0108,61.2767,31.6,88,99,4.18,overcast clouds
21,arraial do cabo,-42.0278,-22.9661,71.47,97,62,9.69,moderate rain
22,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
23,luanda,13.2343,-8.8368,71.6,83,20,6.91,few clouds
24,khatanga,102.5,71.9667,20.28,92,99,13.31,overcast clouds
25,laguna,-121.4238,38.421,93.42,21,1,1.01,clear sky
26,ongandjera,15.0667,-17.8833,64.36,23,1,6.78,clear sky
27,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
28,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
29,college,-147.8028,64.8569,36.59,94,75,3.44,light snow
30,hithadhoo,73.0833,-0.6,82.96,77,73,19.01,broken clouds
31,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
32,saskylakh,114.0833,71.9167,17.29,92,99,11.92,overcast clouds
33,vostok,135.8833,46.4856,42.8,97,100,4.07,overcast clouds
34,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
35,formosa do rio preto,-45.1931,-11.0483,85.35,24,23,6.17,few clouds
36,port elizabeth,25.5701,-33.918,52.11,77,5,7.09,clear sky
37,saint-philippe,55.7679,-21.3585,71.19,83,49,13.2,light rain
38,zyryanka,150.85,65.75,26.24,80,81,9.46,broken clouds
39,inhambane,35.3833,-23.865,72.09,92,100,9.69,light rain
40,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
41,inuvik,-133.7218,68.3499,34.56,100,90,10.36,light intensity drizzle
42,lompoc,-120.4579,34.6391,93.34,58,1,10.36,clear sky
43,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
44,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
45,goundam,-3.6708,16.4145,94.55,17,99,7.2,overcast clouds
46,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
47,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
48,kanker,81.4931,20.2719,72.99,93,95,2.01,overcast clouds
49,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
50,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
51,klaksvik,-6.589,62.2266,49.12,87,96,29.91,overcast clouds
52,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
53,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
54,the valley,-63.0578,18.217,84.34,70,40,12.66,scattered clouds
55,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
56,dvinskoy,45.1175,62.1535,42.85,83,100,2.89,overcast clouds
57,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
58,alta floresta,-56.0861,-9.8756,76.37,75,98,4.7,moderate rain
59,pithoragarh,80.2167,29.5833,56.89,95,2,2.53,clear sky
60,maloy,5.1136,61.9353,54.0,72,76,10.0,light rain
61,melito di porto salvo,15.7714,37.9222,72.32,77,11,6.91,few clouds
62,saskylakh,114.0833,71.9167,17.29,92,99,11.92,overcast clouds
63,luderitz,15.1594,-26.6481,57.11,58,80,19.77,broken clouds
64,victoria,114.1577,22.2855,84.33,80,78,5.01,broken clouds
65,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
66,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
67,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
68,lompoc,-120.4579,34.6391,93.34,58,1,10.36,clear sky
69,paamiut,-49.6678,61.994,38.62,74,4,6.13,clear sky
70,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
71,derzhavinsk,66.3167,51.1,35.08,76,65,13.24,broken clouds
72,waipawa,175.5153,-41.4122,55.45,86,99,4.9,overcast clouds
73,chicama,-79.1469,-7.8447,61.34,74,53,9.17,broken clouds
74,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
75,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
76,yellowknife,-114.3525,62.456,53.42,57,2,10.0,clear sky
77,khandyga,135.6,62.6667,28.63,82,8,3.22,clear sky
78,mayo,-76.5119,38.8876,79.86,87,1,1.01,clear sky
79,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
80,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
81,constitucion,-72.4167,-35.3333,53.4,73,0,16.24,clear sky
82,bengkulu,102.2655,-3.8004,74.17,91,97,3.62,moderate rain
83,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
84,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
85,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
86,tabou,-7.3528,4.423,77.83,89,68,6.38,broken clouds
87,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
88,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
89,bethel,-73.414,41.3712,70.75,82,90,0.0,overcast clouds
90,tromso,18.957,69.6496,57.85,66,75,16.11,light rain
91,georgetown,100.3354,5.4112,79.9,90,20,0.0,few clouds
92,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
93,bereda,-7.5406,43.2686,53.91,100,66,2.91,broken clouds
94,broome,-75.833,42.2506,66.02,80,90,1.99,mist
95,kaitangata,169.8464,-46.2817,50.94,85,100,15.5,overcast clouds
96,ribeira grande,-28.7,38.5167,71.71,90,32,6.85,scattered clouds
97,sitka,-135.33,57.0531,46.29,71,75,6.91,light rain
98,prince rupert,-130.3201,54.3161,46.09,78,100,8.14,light rain
99,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
100,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
101,lanzhou,103.7922,36.0564,45.1,89,100,1.95,overcast clouds
102,cidreira,-50.2056,-30.1811,63.41,92,100,15.75,overcast clouds
103,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
104,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
105,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
106,guerrero negro,-114.0611,27.9769,84.33,44,85,12.44,overcast clouds
107,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
108,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
109,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
110,souillac,57.5167,-20.5167,72.36,84,16,11.83,few clouds
111,the valley,-63.0578,18.217,84.34,70,40,12.66,scattered clouds
112,iqaluit,-68.5145,63.7506,36.7,74,62,7.61,broken clouds
113,balykshi,51.8667,47.0667,39.2,52,0,11.18,clear sky
114,obo,26.4869,5.3998,66.36,94,31,2.13,scattered clouds
115,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
116,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
117,bantry,-9.45,51.6833,47.68,84,78,9.71,light rain
118,ponta delgada,-25.6667,37.7333,73.51,94,75,4.61,broken clouds
119,mareeba,145.4333,-17.0,84.33,69,10,2.73,clear sky
120,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
121,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
122,kirakira,161.9205,-10.4544,82.81,78,37,4.0,scattered clouds
123,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
124,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
125,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
126,klaksvik,-6.589,62.2266,49.12,87,96,29.91,overcast clouds
127,bambous virieux,57.7575,-20.3428,72.21,81,31,14.38,light rain
128,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
129,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
130,sobolevo,31.8996,54.4299,43.84,82,100,5.86,moderate rain
131,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
132,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
133,tuktoyaktuk,-133.0374,69.4541,33.48,87,100,21.45,overcast clouds
134,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
135,clyde river,-68.5914,70.4692,35.58,85,94,1.57,overcast clouds
136,ahipara,173.1667,-35.1667,63.09,92,81,8.5,broken clouds
137,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
138,talnakh,88.3972,69.4865,18.19,97,98,1.05,overcast clouds
139,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
140,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
141,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
142,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
143,ponta do sol,-17.1,32.6667,76.01,78,100,6.17,overcast clouds
144,maragogi,-35.2225,-9.0122,75.83,84,9,9.37,clear sky
145,khatanga,102.5,71.9667,20.28,92,99,13.31,overcast clouds
146,aiquile,-65.1807,-18.2041,66.15,61,4,10.56,clear sky
147,general roca,-67.5833,-39.0333,64.8,24,0,15.3,clear sky
148,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
149,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
150,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
151,buala,159.5921,-8.145,83.82,74,43,4.21,light rain
152,port elizabeth,25.5701,-33.918,52.11,77,5,7.09,clear sky
153,fort nelson,-122.7002,58.8053,50.27,30,65,11.3,broken clouds
154,westport,-73.3579,41.1415,72.25,85,1,3.0,clear sky
155,katsuura,140.3,35.1333,76.19,73,4,9.4,clear sky
156,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
157,clyde river,-68.5914,70.4692,35.58,85,94,1.57,overcast clouds
158,tiksi,128.8694,71.6872,24.75,87,98,15.03,overcast clouds
159,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
160,muros,-9.0603,42.7762,59.23,94,83,5.23,broken clouds
161,yumen,97.2,40.2833,40.05,45,89,9.04,overcast clouds
162,tasiilaq,-37.6368,65.6145,32.16,56,0,5.3,clear sky
163,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
164,luderitz,15.1594,-26.6481,57.11,58,80,19.77,broken clouds
165,tuatapere,167.6833,-46.1333,49.82,87,100,3.98,overcast clouds
166,shenzhen,114.0683,22.5455,84.22,87,21,8.7,few clouds
167,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
168,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
169,fort nelson,-122.7002,58.8053,50.27,30,65,11.3,broken clouds
170,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
171,nikolskoye,30.7861,59.7035,45.88,92,0,7.07,clear sky
172,osoyoos,-119.4524,49.0331,76.59,30,69,5.44,broken clouds
173,esmeraldas,-44.3139,-19.7625,81.46,44,65,6.06,broken clouds
174,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
175,tilichiki,166.1,60.4667,37.8,95,100,24.58,light rain
176,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
177,churapcha,132.4325,62.0025,27.36,84,9,6.24,clear sky
178,kibre mengist,38.9833,5.8833,59.16,95,96,2.91,overcast clouds
179,saint-philippe,55.7679,-21.3585,71.19,83,49,13.2,light rain
180,sangar,127.4739,63.9242,29.05,77,57,6.51,broken clouds
181,panguna,155.4848,-6.3164,81.79,61,100,0.74,overcast clouds
182,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
183,ulaanbaatar,106.8832,47.9077,14.13,92,20,2.24,few clouds
184,talnakh,88.3972,69.4865,18.19,97,98,1.05,overcast clouds
185,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
186,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
187,tumpat,102.171,6.1978,76.51,91,90,4.72,overcast clouds
188,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
189,udachnyy,112.4,66.4167,26.67,83,100,4.21,overcast clouds
190,meulaboh,96.1285,4.1363,74.35,87,68,4.79,broken clouds
191,lorengau,147.2712,-2.0226,83.61,71,94,5.3,overcast clouds
192,kodiak,-152.4072,57.79,43.36,49,1,7.7,clear sky
193,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
194,aksarka,67.7975,66.5606,29.12,79,94,10.38,overcast clouds
195,emmett,-116.4993,43.8735,85.64,19,35,1.01,scattered clouds
196,tabou,-7.3528,4.423,77.83,89,68,6.38,broken clouds
197,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
198,dauphin,-100.0502,51.1494,76.14,20,19,7.34,few clouds
199,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
200,manbij,37.9549,36.5281,66.97,60,0,11.41,clear sky
201,manicore,-61.3003,-5.8092,83.01,59,99,2.13,overcast clouds
202,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
203,portsmouth,-1.0913,50.799,59.0,84,6,5.99,clear sky
204,ponta do sol,-17.1,32.6667,76.01,78,100,6.17,overcast clouds
205,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
206,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
207,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
208,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
209,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
210,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
211,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
212,zhigansk,123.3711,66.7697,26.08,85,99,5.88,overcast clouds
213,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
214,otwock,21.2613,52.1058,57.07,81,72,9.64,broken clouds
215,tsogni,10.0988,-2.7942,75.22,84,100,6.31,overcast clouds
216,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
217,karratha,116.8463,-20.7377,71.4,52,0,2.62,clear sky
218,itaqui,-56.5531,-29.1253,60.57,52,96,18.81,overcast clouds
219,hualmay,-77.6139,-11.0964,63.7,79,53,10.85,broken clouds
220,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
221,bend,-121.3153,44.0582,82.0,19,1,3.0,clear sky
222,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
223,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
224,candelaria,121.4233,13.9311,77.23,96,100,5.59,light rain
225,victoria,114.1577,22.2855,84.33,80,78,5.01,broken clouds
226,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
227,qasigiannguit,-51.1922,68.8193,28.65,76,94,2.21,overcast clouds
228,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
229,pangnirtung,-65.7125,66.1451,37.08,72,77,1.25,broken clouds
230,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
231,yulara,130.9889,-25.2406,66.04,26,0,8.05,clear sky
232,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
233,barcelos,-8.6151,41.5388,57.85,75,64,1.86,broken clouds
234,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
235,puerto escondido,-97.0667,15.85,86.83,58,75,9.22,broken clouds
236,mihail kogalniceanu,28.45,44.3667,46.67,100,0,6.91,light rain
237,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
238,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
239,lorengau,147.2712,-2.0226,83.61,71,94,5.3,overcast clouds
240,tapes,-51.3958,-30.6733,61.3,80,100,15.3,overcast clouds
241,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
242,la ronge,-105.2842,55.1001,60.22,35,23,2.59,few clouds
243,san cristobal,-72.225,7.7669,77.18,87,56,3.4,broken clouds
244,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
245,moerai,-151.3333,-22.4333,74.07,77,13,16.58,few clouds
246,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
247,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
248,ahipara,173.1667,-35.1667,63.09,92,81,8.5,broken clouds
249,tuktoyaktuk,-133.0374,69.4541,33.48,87,100,21.45,overcast clouds
250,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
251,aksarka,67.7975,66.5606,29.12,79,94,10.38,overcast clouds
252,esperance,121.9,-33.8667,52.09,65,36,12.44,scattered clouds
253,cidreira,-50.2056,-30.1811,63.41,92,100,15.75,overcast clouds
254,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
255,kenora,-94.4337,49.8167,62.78,63,73,5.99,broken clouds
256,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
257,ancud,-73.8203,-41.8697,47.73,81,77,7.31,broken clouds
258,tiksi,128.8694,71.6872,24.75,87,98,15.03,overcast clouds
259,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
260,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
261,nichinan,131.3667,31.6,76.01,61,0,9.51,clear sky
262,maceio,-35.7353,-9.6658,76.44,94,20,5.75,few clouds
263,clinton,-82.9199,42.587,75.22,89,90,0.0,mist
264,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
265,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
266,sokoni,39.55,-6.4333,76.42,74,44,11.52,scattered clouds
267,grindavik,-22.4338,63.8424,45.07,87,0,21.85,clear sky
268,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
269,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
270,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
271,tadine,167.8833,-21.55,77.97,79,38,1.07,scattered clouds
272,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
273,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
274,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
275,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
276,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
277,ornskoldsvik,18.7153,63.2909,53.42,100,90,25.32,light rain
278,xingyi,102.817,24.1877,58.69,98,55,2.98,broken clouds
279,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
280,tuktoyaktuk,-133.0374,69.4541,33.48,87,100,21.45,overcast clouds
281,krapivinskiy,86.8133,54.9992,33.44,96,100,4.79,overcast clouds
282,asfi,-9.2372,32.2994,68.5,83,61,12.8,broken clouds
283,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
284,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
285,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
286,saldanha,17.9442,-33.0117,55.2,73,0,24.36,clear sky
287,khatanga,102.5,71.9667,20.28,92,99,13.31,overcast clouds
288,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
289,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
290,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
291,inirida,-67.9239,3.8653,80.02,81,98,1.61,overcast clouds
292,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
293,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
294,peniche,-9.3811,39.3558,60.62,90,99,10.11,overcast clouds
295,thompson,-97.8558,55.7435,61.16,48,98,6.91,overcast clouds
296,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
297,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
298,alofi,-169.9187,-19.0595,76.44,79,72,24.54,light rain
299,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
300,klaksvik,-6.589,62.2266,49.12,87,96,29.91,overcast clouds
301,ixtapa,-105.2,20.7,87.22,70,40,11.5,scattered clouds
302,tecoanapa,-98.75,16.5167,84.56,71,12,8.46,few clouds
303,kavieng,150.7967,-2.5744,83.3,69,95,5.39,overcast clouds
304,labuhan,112.2051,-6.8844,78.44,74,100,12.39,overcast clouds
305,kahului,-156.47,20.8947,84.22,74,40,27.63,scattered clouds
306,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
307,bengkulu,102.2655,-3.8004,74.17,91,97,3.62,moderate rain
308,sicuani,-71.2261,-14.2694,45.82,82,99,1.92,overcast clouds
309,caravelas,-39.2481,-17.7125,76.21,80,6,13.42,clear sky
310,ponta do sol,-17.1,32.6667,76.01,78,100,6.17,overcast clouds
311,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
312,westport,-73.3579,41.1415,72.25,85,1,3.0,clear sky
313,dingle,122.6711,10.9995,75.06,96,100,4.25,moderate rain
314,byron bay,153.6167,-28.65,82.71,44,29,13.31,scattered clouds
315,kahului,-156.47,20.8947,84.22,74,40,27.63,scattered clouds
316,maroantsetra,49.7333,-15.4333,70.38,88,68,2.48,light rain
317,westport,-73.3579,41.1415,72.25,85,1,3.0,clear sky
318,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
319,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
320,avera,-82.5271,33.194,80.47,61,96,5.32,overcast clouds
321,east london,27.9116,-33.0153,57.07,70,39,5.06,light rain
322,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
323,broken hill,141.4333,-31.95,58.5,46,0,22.59,clear sky
324,leningradskiy,178.4167,69.3833,20.39,82,57,3.94,broken clouds
325,mackay,149.2,-21.15,84.69,78,14,12.73,few clouds
326,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
327,bethel,-73.414,41.3712,70.75,82,90,0.0,overcast clouds
328,nikolskoye,30.7861,59.7035,45.88,92,0,7.07,clear sky
329,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
330,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
331,iqaluit,-68.5145,63.7506,36.7,74,62,7.61,broken clouds
332,skibbereen,-9.2667,51.55,48.0,79,73,13.62,broken clouds
333,tuktoyaktuk,-133.0374,69.4541,33.48,87,100,21.45,overcast clouds
334,guerrero negro,-114.0611,27.9769,84.33,44,85,12.44,overcast clouds
335,faya,42.4509,18.3851,61.32,43,62,1.68,broken clouds
336,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
337,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
338,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
339,takoradi,-1.7554,4.8845,77.38,91,100,7.31,overcast clouds
340,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
341,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
342,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
343,waingapu,120.2641,-9.6567,77.49,72,52,4.27,broken clouds
344,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
345,ilulissat,-51.1,69.2167,28.42,64,40,0.0,scattered clouds
346,lamu,40.902,-2.2717,75.42,81,42,11.41,scattered clouds
347,cabedelo,-34.8339,-6.9811,77.67,80,7,12.44,clear sky
348,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
349,kodiak,-152.4072,57.79,43.36,49,1,7.7,clear sky
350,oistins,-59.5333,13.0667,84.29,65,40,23.02,scattered clouds
351,olafsvik,-23.7142,64.8945,40.77,90,100,31.05,overcast clouds
352,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
353,ipixuna,-48.8043,-1.7625,80.55,85,100,4.99,overcast clouds
354,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
355,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
356,garissa,39.6401,-0.4536,75.07,77,89,14.29,overcast clouds
357,cairns,145.7667,-16.9167,88.95,69,3,2.3,clear sky
358,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
359,meulaboh,96.1285,4.1363,74.35,87,68,4.79,broken clouds
360,malakal,31.6605,9.5334,71.17,94,70,6.02,broken clouds
361,ribeira grande,-28.7,38.5167,71.71,90,32,6.85,scattered clouds
362,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
363,auch,0.5833,43.65,57.43,97,100,1.99,overcast clouds
364,kayes,-11.0,14.0,80.55,61,12,2.51,few clouds
365,ambatolampy,47.4167,-19.3833,56.97,92,61,3.02,broken clouds
366,vila franca do campo,-25.4333,37.7167,74.19,88,95,5.39,overcast clouds
367,poso,120.7524,-1.3959,77.94,82,100,2.26,overcast clouds
368,nurota,65.6886,40.5614,46.49,47,0,8.37,clear sky
369,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
370,brae,-1.353,60.3964,51.71,81,100,35.41,overcast clouds
371,kavieng,150.7967,-2.5744,83.3,69,95,5.39,overcast clouds
372,gat,34.7642,31.61,72.81,64,46,6.8,scattered clouds
373,victoria,114.1577,22.2855,84.33,80,78,5.01,broken clouds
374,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
375,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
376,kaitangata,169.8464,-46.2817,50.94,85,100,15.5,overcast clouds
377,necochea,-58.7368,-38.5473,46.04,73,4,8.68,clear sky
378,port hawkesbury,-61.3485,45.6169,54.18,90,50,1.99,scattered clouds
379,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
380,arraial do cabo,-42.0278,-22.9661,71.47,97,62,9.69,moderate rain
381,kahului,-156.47,20.8947,84.22,74,40,27.63,scattered clouds
382,katsuura,140.3,35.1333,76.19,73,4,9.4,clear sky
383,joao pinheiro,-46.1725,-17.7425,82.49,30,58,6.44,broken clouds
384,lebu,-73.65,-37.6167,49.57,76,0,19.95,clear sky
385,kavieng,150.7967,-2.5744,83.3,69,95,5.39,overcast clouds
386,ribeira grande,-28.7,38.5167,71.71,90,32,6.85,scattered clouds
387,bambous virieux,57.7575,-20.3428,72.21,81,31,14.38,light rain
388,georgetown,100.3354,5.4112,79.9,90,20,0.0,few clouds
389,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
390,ugoofaaru,73.0,5.6667,81.75,79,47,16.67,scattered clouds
